client_id,round_number,hierarchy,num_samples,set,accuracy,loss
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,test,0.39944903581267216,2.152813673019409
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,8,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,test,0.4133099824868651,2.0347909927368164
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,test,0.5,1.4790693521499634
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,8,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,test,0.39242546333601935,2.1204373836517334
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,8,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,test,0.0,3.77167010307312
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,8,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,test,0.3983903420523139,2.191988706588745
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,8,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,test,0.5333333333333333,1.6938350200653076
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,8,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,test,0.325,2.867147922515869
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,test,0.38095238095238093,2.372870445251465
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,test,0.39081632653061227,2.082890033721924
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,8,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,test,0.3597122302158273,2.077507972717285
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,test,0.39473684210526316,1.9708406925201416
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,8,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,test,0.4230769230769231,2.0275824069976807
THE_TRAGEDY_OF_KING_LEAR_EDM,8,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,test,0.41646291768541155,2.047175168991089
THE_TRAGEDY_OF_KING_LEAR_GON,8,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,test,0.4090909090909091,2.206670045852661
THE_TRAGEDY_OF_MACBETH_HECATE,8,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,test,0.24193548387096775,2.6265769004821777
THE_TRAGEDY_OF_MACBETH_SIWARD,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,test,0.2692307692307692,2.481956720352173
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,8,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,test,0.4068627450980392,2.0117924213409424
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,test,0.39473684210526316,2.041698694229126
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,8,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,test,0.40242261103633914,2.0641610622406006
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,8,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,test,0.45,1.7403048276901245
THE_WINTER_S_TALE_PERDITA,8,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,test,0.4132420091324201,2.0295448303222656
THE_WINTER_S_TALE_POLIXENES,8,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,test,0.4311594202898551,2.0042550563812256
ALLS_WELL_THAT_ENDS_WELL_STEWARD,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,train,0.39476961394769616,2.043990135192871
AS_YOU_LIKE_IT_DUKE_SENIOR,9,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,train,0.40189125295508277,2.009507179260254
KING_HENRY_THE_EIGHTH_LOVELL,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,train,0.38583690987124464,2.156186103820801
KING_HENRY_THE_EIGHTH_OLD_LADY,9,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,train,0.3971229293809939,2.114814519882202
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,9,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,train,0.39898477157360407,2.148175001144409
KING_RICHARD_III_RATCLIFF,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,train,0.3502906976744186,2.2512400150299072
MEASURE_FOR_MEASURE_LUCIO,9,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,train,0.3863841298467087,2.140030860900879
MUCH_ADO_ABOUT_NOTHING_ANT,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,train,0.40790238233585124,2.063537359237671
SECOND_PART_OF_KING_HENRY_IV_DAVY,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,train,0.3951255539143279,2.101257801055908
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,9,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,train,0.39141630901287555,2.079514503479004
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,9,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,train,0.4072790294627383,2.03261137008667
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,9,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,train,0.38596491228070173,2.1158506870269775
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,9,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,train,0.37948717948717947,2.124473810195923
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,9,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,train,0.38484848484848483,2.0980782508850098
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,9,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,train,0.38106500878497096,2.165680408477783
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,train,0.37732528908999496,2.128664255142212
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,9,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,train,0.3941715282699962,2.0939762592315674
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,train,0.3686440677966102,2.162710666656494
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,9,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,train,0.39880400909626884,2.129974365234375
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,9,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,train,0.390452876376989,2.233365535736084
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,9,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,train,0.3722993827160494,2.196233034133911
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,9,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,train,0.3950617283950617,2.1150894165039062
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,9,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,train,0.42203548085901027,1.9406462907791138
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,train,0.36968576709796674,2.1906211376190186
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,train,0.3961352657004831,2.1067564487457275
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,9,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,train,0.38022426095820594,2.1859750747680664
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,train,0.42392344497607654,1.9991734027862549
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,9,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,train,0.3992696287279367,2.1012866497039795
THE_TRAGEDY_OF_KING_LEAR_EDM,9,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,train,0.40624734019916586,2.0038576126098633
THE_TRAGEDY_OF_KING_LEAR_GON,9,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,train,0.39157458563535913,2.0762314796447754
THE_TRAGEDY_OF_MACBETH_HECATE,9,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,train,0.3911671924290221,2.13926100730896
THE_TRAGEDY_OF_MACBETH_SIWARD,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,train,0.3970276008492569,2.0493087768554688
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,9,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,train,0.3983451536643026,2.1150739192962646
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,train,0.3826835021506868,2.142428398132324
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,9,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,train,0.4333649032607225,1.8628119230270386
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,9,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,train,0.4099552572706935,1.99740469455719
THE_WINTER_S_TALE_PERDITA,9,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,train,0.38777706046911986,2.152020215988159
THE_WINTER_S_TALE_POLIXENES,9,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,train,0.38783948876985247,2.10317325592041
ALLS_WELL_THAT_ENDS_WELL_STEWARD,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,test,0.42,2.0699303150177
AS_YOU_LIKE_IT_DUKE_SENIOR,9,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,test,0.3447488584474886,2.238905906677246
KING_HENRY_THE_EIGHTH_LOVELL,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,test,0.38333333333333336,2.3623406887054443
KING_HENRY_THE_EIGHTH_OLD_LADY,9,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,test,0.4375,1.898760199546814
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,9,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,test,0.42857142857142855,1.9321304559707642
KING_RICHARD_III_RATCLIFF,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,test,0.36486486486486486,2.1441895961761475
MEASURE_FOR_MEASURE_LUCIO,9,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,test,0.3856152512998267,2.0817630290985107
MUCH_ADO_ABOUT_NOTHING_ANT,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,test,0.4336283185840708,1.7543861865997314
SECOND_PART_OF_KING_HENRY_IV_DAVY,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,test,0.5277777777777778,1.831330418586731
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,9,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,test,0.29411764705882354,2.4782047271728516
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,9,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,test,0.32456140350877194,2.324068069458008
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,9,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,test,0.47058823529411764,1.823961615562439
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,9,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,test,0.3076923076923077,2.2613582611083984
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,9,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,test,0.5238095238095238,1.8853071928024292
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,9,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,test,0.39719029374201786,2.081805467605591
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,test,0.3774104683195592,2.1491081714630127
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,9,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,test,0.40955716787590696,2.022272825241089
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,test,0.46153846153846156,1.5991370677947998
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,9,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,test,0.40773569701853346,2.1030609607696533
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,9,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,test,0.08333333333333333,3.9287712574005127
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,9,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,test,0.3822937625754527,2.1919617652893066
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,9,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,test,0.4666666666666667,1.8395713567733765
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,9,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,test,0.35,2.8753905296325684
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,test,0.3333333333333333,2.371671676635742
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,test,0.3846938775510204,2.0728416442871094
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,9,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,test,0.39568345323741005,2.061758518218994
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,test,0.4473684210526316,1.9975738525390625
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,9,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,test,0.38461538461538464,2.0040717124938965
THE_TRAGEDY_OF_KING_LEAR_EDM,9,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,test,0.4042379788101059,2.055122137069702
THE_TRAGEDY_OF_KING_LEAR_GON,9,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,test,0.3884297520661157,2.2305123805999756
THE_TRAGEDY_OF_MACBETH_HECATE,9,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,test,0.27419354838709675,2.6902272701263428
THE_TRAGEDY_OF_MACBETH_SIWARD,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,test,0.34615384615384615,2.6107022762298584
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,9,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,test,0.45588235294117646,2.0327961444854736
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,9,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,test,0.38365650969529086,2.092303991317749
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,9,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,test,0.414535666218035,2.014564037322998
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,9,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,test,0.4666666666666667,1.7414456605911255
THE_WINTER_S_TALE_PERDITA,9,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,test,0.3995433789954338,2.0523853302001953
THE_WINTER_S_TALE_POLIXENES,9,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,test,0.41304347826086957,2.001100778579712
ALLS_WELL_THAT_ENDS_WELL_STEWARD,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,train,0.3972602739726027,2.0273666381835938
AS_YOU_LIKE_IT_DUKE_SENIOR,10,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,train,0.4291854717386632,1.9748958349227905
KING_HENRY_THE_EIGHTH_LOVELL,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,train,0.41802575107296136,2.1050474643707275
KING_HENRY_THE_EIGHTH_OLD_LADY,10,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,train,0.4045335658238884,2.088427782058716
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,10,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,train,0.39593908629441626,2.1123409271240234
KING_RICHARD_III_RATCLIFF,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,train,0.4011627906976744,2.1703097820281982
MEASURE_FOR_MEASURE_LUCIO,10,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,train,0.4,2.080348014831543
MUCH_ADO_ABOUT_NOTHING_ANT,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,train,0.4264962231260895,1.9979609251022339
SECOND_PART_OF_KING_HENRY_IV_DAVY,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,train,0.4054652880354505,2.032658815383911
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,10,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,train,0.40600858369098713,2.054142951965332
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,10,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,train,0.42807625649913345,1.9779103994369507
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,10,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,train,0.391812865497076,2.088334798812866
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,10,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,train,0.4062678062678063,2.091709613800049
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,10,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,train,0.403030303030303,2.0662944316864014
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,10,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,train,0.39633734288417355,2.1018240451812744
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,train,0.4044746103569633,2.075784921646118
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,10,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,train,0.417670792214165,2.0631251335144043
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,train,0.4427966101694915,1.973996639251709
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,10,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,train,0.4223869283247705,2.0805835723876953
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,10,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,train,0.43084455324357407,2.0426998138427734
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,10,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,train,0.4012345679012346,2.1333441734313965
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,10,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,train,0.404320987654321,2.0614736080169678
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,10,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,train,0.45751633986928103,1.890036702156067
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,train,0.4020332717190388,2.129483938217163
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,train,0.41356857802982566,2.0716440677642822
